"","id","year","Dept","treatment","profit","size","wageindex"
"10889",432137,2007,"I12",0,4084,147,1.11938241181649
"10890",432137,2008,"I12",0,4162,147,0.615257830291283
"10891",432137,2009,"I12",0,3997,147,0.328310049930448
"10892",432137,2010,"I12",0,3874,147,0.451412996243247
"10893",432137,2011,"I12",0,3788,147,0.68765255440758
"10894",432137,2012,"I12",0,3636,147,0.805332031180424
"10895",432137,2013,"I12",0,3608,147,0.832465609316046
"10896",432137,2014,"I12",0,3197,147,0.326646950702168
"10897",432137,2015,"I12",0,2924,128,0.631103481985319
"10898",432137,2016,"I12",0,2986,128,0.524932023685599
"10899",432137,2017,"I12",0,2981,128,0.99936222974318
"10900",432180,2003,"I12",0,6236,179,0.77806432233351
"10901",432180,2004,"I12",0,6215,181,0.869089810132913
"10902",432180,2005,"I12",0,3971,169,0.797106083657725
"10903",432180,2006,"I12",0,7148,169,1.12299415940186
"10904",432180,2007,"I12",0,7070,169,0.910704577018785
"10905",432180,2008,"I12",0,7046,169,0.715525552190099
"10906",432180,2009,"I12",0,7116,169,0.838913545381443
"10907",432180,2010,"I12",0,7755,170,0.985334517797074
"10908",432180,2011,"I12",0,8778,170,1.2299544872989
"10909",432180,2012,"I12",0,8628,165,0.826043381368432
"10910",432180,2013,"I12",0,8334,169,0.912653510745828
"10911",432180,2014,"I12",0,8401,169,0.570156565681551
"10912",432180,2015,"I12",0,8483,184,0.837305169748792
"10913",432180,2016,"I12",0,8190,184,0.878757620632937
"10914",432180,2017,"I12",0,7573,184,0.871323713103885
"10915",432300,2003,"I12",0,4550,144,0.7088214139623
"10916",432300,2004,"I12",0,4649,144,0.790173759051191
"10917",432300,2005,"I12",0,5615,132,1.41265298797247
"10918",432300,2006,"I12",0,5539,132,0.903000957098392
"10919",432300,2007,"I12",0,5827,132,0.578627881789797
"10920",432300,2008,"I12",0,5886,132,1.37075092811836
"10921",432300,2009,"I12",0,6234,132,0.906183494501845
"10922",432300,2010,"I12",0,7109,132,1.3100349867488
"10923",432300,2011,"I12",0,6522,132,1.05345673961796
"10924",432300,2012,"I12",0,6469,136,0.980046213539474
"10925",432300,2013,"I12",0,6606,136,1.33171023892568
"10926",432300,2014,"I12",0,6274,136,1.6693476648492
"10927",432300,2015,"I12",0,5988,136,1.15449079352822
"10928",432300,2016,"I12",0,5764,136,0.767179371544344
"10929",432300,2017,"I12",0,5840,136,1.05336977780434
"10930",432320,2003,"I12",0,5763,174,1.50611246007825
"10931",432320,2004,"I12",0,5795,166,0.6899998133886
"10932",432320,2005,"I12",0,6009,166,0.544152155010456
"10933",432320,2006,"I12",0,6512,166,1.31128072817488
"10934",432320,2007,"I12",0,8120,175,1.17693804355126
"10935",432320,2008,"I12",0,7561,171,0.499336344979892
"10936",432320,2009,"I12",0,7942,171,0.955178101283682
"10937",432320,2010,"I12",0,7995,171,0.529521432652362
"10938",432320,2011,"I12",0,8099,171,0.757323784784167
"10939",432320,2012,"I12",0,8747,185,1.17615176187983
"10940",432320,2013,"I12",0,8624,185,1.17100578876796
"10941",432320,2014,"I12",0,7915,185,1.22610374803777
"10942",432320,2015,"I12",0,7776,185,1.29766722505695
"10943",432320,2016,"I12",0,7238,181,1.12144317795831
"10944",432320,2017,"I12",0,7436,181,0.47046691610933
"10945",432350,2003,"I12",0,13185,205,0.985655396414769
"10946",432350,2004,"I12",0,15059,205,0.988396525750037
"10947",432350,2005,"I12",0,16020,235,1.01201703280764
"10948",432350,2006,"I12",0,17040,235,1.54466127274173
"10949",432350,2007,"I12",0,18473,278,1.64281942936813
"10950",432350,2008,"I12",0,20545,278,1.15976572258229
"10951",432350,2009,"I12",0,21848,278,1.28491176792249
"10952",432350,2010,"I12",0,22865,286,0.992174881166306
"10953",432350,2011,"I12",0,23698,292,1.09446484612978
"10954",432350,2012,"I12",0,22768,292,1.02839017835229
"10955",432350,2013,"I12",0,20419,361,0.974587626882927
"10956",432350,2014,"I12",0,20463,348,0.315107893127678
"10957",432350,2015,"I12",0,21135,348,1.36499358760802
"10958",432350,2016,"I12",0,21976,348,0.774498227910582
"10959",432350,2017,"I12",0,21889,348,1.36616029964264
"10960",432420,2003,"I12",0,3925,154,1.46322600962241
"10961",432420,2004,"I12",0,3888,260,1.38122643372744
"10962",432420,2005,"I12",0,4220,168,1.37031680202983
"10963",432420,2006,"I12",0,4443,168,1.06061662042964
"10964",432420,2007,"I12",0,6384,161,1.21332285167978
"10965",432420,2008,"I12",0,4718,154,1.05520086860569
"10966",432420,2009,"I12",0,4963,154,1.06966512233402
"10967",432420,2010,"I12",0,4846,154,1.2178828641722
"10968",432420,2011,"I12",0,4602,154,0.841365629880547
"10969",432420,2012,"I12",0,4530,154,0.782365861059978
"10970",432420,2013,"I12",0,4710,154,0.854714062584218
"10971",432420,2014,"I12",0,4760,154,0.88316647070304
"10972",432420,2015,"I12",0,4743,215,1.23322170620094
"10973",432420,2016,"I12",0,4811,215,0.532192431309562
"10974",432420,2017,"I12",0,5421,215,1.47003191917956
"10975",432445,2003,"I12",0,3184,145,0.916112367683242
"10976",432445,2004,"I12",0,3170,137,0.168229578017886
"10977",432445,2005,"I12",0,3207,125,1.10322774772918
"10978",432445,2006,"I12",0,3316,98,0.795623930508111
"10979",432445,2007,"I12",0,3015,98,0.679615673036881
"10980",432445,2008,"I12",0,3114,98,0.678937893809732
"10981",432445,2009,"I12",0,3174,98,1.03119938051136
"10982",432445,2010,"I12",0,3202,98,1.04297585402863
"10983",432445,2011,"I12",0,3052,98,0.83933774984703
"10984",432445,2012,"I12",0,3030,98,0.781978227465003
"10985",432445,2013,"I12",0,3019,98,0.795780395974446
"10986",432445,2014,"I12",0,3101,97,0.332420649124853
"10987",432445,2015,"I12",0,3216,97,0.817433573561087
"10988",432445,2016,"I12",0,3078,97,0.600549857380296
"10989",432445,2017,"I12",0,2886,97,0.527442717426351
"10990",432480,2003,"I12",0,4047,140,0.69494445276967
"10991",432480,2004,"I12",0,4104,124,0.616781264462947
"10992",432480,2005,"I12",0,4066,124,0.567775085038107
"10993",432480,2006,"I12",0,4364,124,0.826952525327371
"10994",432480,2007,"I12",0,4547,124,0.973449527662136
"10995",432480,2008,"I12",0,4579,124,0.827031016710535
"10996",432480,2009,"I12",0,4370,124,0.859487974516884
"10997",432480,2010,"I12",0,4130,124,1.16753079007083
"10998",432480,2011,"I12",0,4115,140,0.82222773991918
"10999",432480,2012,"I12",0,4367,140,0.859349090657863
"11000",432480,2013,"I12",0,4223,140,0.530506400903536
"11001",432480,2014,"I12",0,3969,140,0.875292582731795
"11002",432480,2015,"I12",0,3691,123,0.451554693358349
"11003",432480,2016,"I12",0,3774,123,0.908864203399446
"11004",432480,2017,"I12",0,2021,123,1.39188905912853
"11005",432485,2003,"I12",0,18361,426,1.06749504412241
"11006",432485,2004,"I12",0,19724,363,0.78927685693724
"11007",432485,2005,"I12",0,20905,363,0.964162884402356
"11008",432485,2006,"I12",0,22732,363,0.872323072321286
"11009",432485,2007,"I12",0,23740,363,1.0838561638272
"11010",432485,2008,"I12",0,23433,363,0.932628252226445
"11011",432485,2009,"I12",0,25332,433,1.52536450578143
"11012",432485,2010,"I12",0,26870,433,1.09287548869255
"11013",432485,2011,"I12",0,26843,433,0.520174737511856
"11014",432485,2012,"I12",0,25015,433,0.952378476256042
"11015",432485,2013,"I12",0,24885,449,0.962643271531268
"11016",432485,2014,"I12",0,25623,449,0.868343961173376
"11017",432485,2015,"I12",0,25331,449,0.804919131319871
"11018",432485,2016,"I12",0,23874,451,0.97715829970065
"11019",432485,2017,"I12",0,21167,470,0.894627068182885
"11020",432530,2003,"I12",0,4701,156,1.02229278901762
"11021",432530,2004,"I12",0,4725,138,0.60171613072138
"11022",432530,2005,"I12",0,4512,138,0.669635821943816
"11023",432530,2006,"I12",0,3735,138,1.06842318768565
"11024",432530,2007,"I12",0,4729,138,0.656251688333378
"11025",432530,2008,"I12",0,4777,138,0.606390030136604
"11026",432530,2009,"I12",0,4996,138,0.688057456732939
"11027",432530,2010,"I12",0,4940,148,1.0714308574147
"11028",432530,2011,"I12",0,4945,148,1.31566432282329
"11029",432530,2012,"I12",0,4800,148,1.39650545916129
"11030",432530,2013,"I12",0,4916,148,0.93191656588705
"11031",432530,2014,"I12",0,4818,148,0.953517807686563
"11032",432530,2015,"I12",0,4600,148,0.619836310076171
"11033",432530,2016,"I12",0,4497,148,1.37600251568588
"11034",432530,2017,"I12",0,4447,148,0.755204149754803
"11035",432570,2003,"I12",0,11045,250,0.801365337935803
"11036",432570,2004,"I12",0,12733,225,0.429071009023719
"11037",432570,2005,"I12",0,13413,238,0.700362421178389
"11038",432570,2006,"I12",0,13582,238,0.956383312114001
"11039",432570,2007,"I12",0,14604,252,1.40286528461611
"11040",432570,2008,"I12",0,14679,274,1.3005443621923
"11041",432570,2009,"I12",0,15226,285,0.71676983505448
"11042",432570,2010,"I12",0,17954,289,0.882355427160457
"11043",432570,2011,"I12",0,15426,291,1.03725901998729
"11044",432570,2012,"I12",0,15013,295,0.812177709326428
"11045",432570,2013,"I12",0,13722,294,0.503413598867949
"11046",432570,2014,"I12",0,13683,273,0.213907256943138
"11047",432570,2015,"I12",0,13519,270,0.353275757358698
"11048",432570,2016,"I12",0,14248,262,0.626767667064471
"11049",432570,2017,"I12",0,13881,262,0.168888335095031
"11050",432615,2003,"I12",0,6451,211,0.843048789717223
"11051",432615,2004,"I12",0,6602,201,0.733676864352714
"11052",432615,2005,"I12",0,6617,201,1.51860597026362
"11053",432615,2006,"I12",0,6786,201,1.4144646254367
"11054",432615,2007,"I12",0,6637,192,0.650792634037957
"11055",432615,2008,"I12",0,6691,193,0.656914679661434
"11056",432615,2009,"I12",0,7514,205,0.748821137603462
"11057",432615,2010,"I12",0,7513,205,0.370343599491725
"11058",432615,2011,"I12",0,7601,203,0.866783717965155
"11059",432615,2012,"I12",0,7412,192,0.769624562190898
"11060",432615,2013,"I12",0,8484,192,0.583683314577361
"11061",432615,2014,"I12",0,7829,192,0.831672279392356
"11062",432615,2015,"I12",0,6818,192,1.10219884136467
"11063",432615,2016,"I12",0,6969,192,0.723923659686308
"11064",432615,2017,"I12",0,7053,192,1.20641113720773
"11065",432780,2003,"I12",0,14642,414,0.760200009551293
"11066",432780,2004,"I12",0,14966,411,1.30568020515566
"11067",432780,2005,"I12",0,14980,362,1.17696645010841
"11068",432780,2006,"I12",0,15423,337,1.22838889729763
"11069",432780,2007,"I12",0,15866,356,0.590159973517748
"11070",432780,2008,"I12",0,15568,360,0.831292626179792
"11071",432780,2009,"I12",0,15137,347,0.618580511541041
"11072",432780,2010,"I12",0,14674,320,1.08449500078193
"11073",432780,2011,"I12",0,15224,333,1.20947173623112
"11074",432780,2012,"I12",0,13342,337,0.925384577518569
"11075",432780,2013,"I12",0,14630,335,0.764481659743146
"11076",432780,2014,"I12",0,13866,342,0.940740363206943
"11077",432780,2015,"I12",0,15857,346,0.807685321249925
"11078",432780,2016,"I12",0,15371,341,0.849184447558033
"11079",432780,2017,"I12",0,14166,346,1.06015989855398
"11080",432810,2003,"I12",0,14066,347,0.788151682492041
"11081",432810,2004,"I12",0,14341,346,0.872884029805591
"11082",432810,2005,"I12",0,15920,323,0.873445232349493
"11083",432810,2006,"I12",0,16891,317,1.15222002770513
"11084",432810,2007,"I12",0,16720,315,0.736514470478077
"11085",432810,2008,"I12",0,16961,316,0.337194518228394
"11086",432810,2009,"I12",0,17039,317,1.20177127762234
"11087",432810,2010,"I12",0,16908,311,0.966802170594858
"11088",432810,2011,"I12",0,17937,318,1.27529684163701
"11089",432810,2012,"I12",0,19366,318,1.48800071259734
"11090",432810,2013,"I12",0,19053,372,0.788331202023982
"11091",432810,2014,"I12",0,19809,356,0.601808328827031
"11092",432810,2015,"I12",0,20153,351,1.24823728988648
"11093",432810,2016,"I12",0,19074,351,0.635877380932751
"11094",432810,2017,"I12",0,19206,358,1.57042667599668
"11095",432930,2003,"I12",0,2566,93,0.930369843178942
"11096",432930,2004,"I12",0,2457,84,0.373881316426247
"11097",432930,2005,"I12",0,2471,81,1.17845370839419
"11098",432930,2006,"I12",0,2212,80,0.577807952402262
"11099",432930,2007,"I12",0,2244,80,0.535900132091484
"11100",432930,2008,"I12",0,2271,80,1.05955319198197
"11101",432930,2009,"I12",0,2406,80,0.759967518696419
"11102",432930,2010,"I12",0,2355,80,0.660399471938717
"11103",432930,2011,"I12",0,2105,80,1.11882007756543
"11104",432930,2012,"I12",0,2064,80,1.37451984260301
"11105",432930,2013,"I12",0,2065,80,0.807186851696801
"11106",432930,2014,"I12",0,1997,80,1.39740913183633
"11107",432930,2015,"I12",0,1851,80,1.15895295322691
"11108",432930,2016,"I12",0,1685,80,0.90156417291316
"11109",432930,2017,"I12",0,1504,80,1.42841322855472
"11110",432950,2003,"I12",0,18046,420,1.36374989665926
"11111",432950,2004,"I12",0,18369,429,1.00155170364827
"11112",432950,2005,"I12",0,20174,438,1.08783842525816
"11113",432950,2006,"I12",0,20514,438,0.520505168574122
"11114",432950,2007,"I12",0,19838,433,0.959647426799898
"11115",432950,2008,"I12",0,18476,428,0.579340351779363
"11116",432950,2009,"I12",0,21557,427,0.968399134457091
"11117",432950,2010,"I12",0,22148,428,0.820072377725221
"11118",432950,2011,"I12",0,21730,429,0.925792945941799
"11119",432950,2012,"I12",0,22738,431,0.855943381548481
"11120",432950,2013,"I12",0,23261,427,1.02227189694024
"11121",432950,2014,"I12",0,24086,426,0.950671968547104
"11122",432950,2015,"I12",0,24636,446,1.78058744520347
"11123",432950,2016,"I12",0,24717,452,0.594791550181737
"11124",432950,2017,"I12",0,24633,454,0.461017484410662
"11125",432980,2003,"I12",0,20798,546,1.35015914963435
"11126",432980,2004,"I12",0,20149,558,1.10741222931619
"11127",432980,2005,"I12",0,21016,560,0.805769165230392
"11128",432980,2006,"I12",0,20301,550,0.238334492808071
"11129",432980,2007,"I12",0,21346,554,0.783183772766674
"11130",432980,2008,"I12",0,20057,547,1.20906029137523
"11131",432980,2009,"I12",0,20494,547,0.378603381758968
"11132",432980,2010,"I12",0,18208,496,0.432184430718901
"11133",432980,2011,"I12",0,18372,466,1.22760651752541
"11134",432980,2012,"I12",0,18294,430,0.718037301977042
"11135",432980,2013,"I12",0,18471,444,1.28474432628942
"11136",432980,2014,"I12",0,18639,410,0.235806464646226
"11137",432980,2015,"I12",0,17929,408,1.7622740227784
"11138",432980,2016,"I12",0,18031,414,1.02866289720368
"11139",432980,2017,"I12",0,18715,401,0.516492144034649
"11140",432985,2003,"I12",0,2782,167,0.941934390029041
"11141",432985,2004,"I12",0,3036,167,1.12951571239975
"11142",432985,2005,"I12",0,2805,163,0.233068663334989
"11143",432985,2006,"I12",0,2324,163,0.79131227998934
"11144",432985,2007,"I12",0,2279,163,0.759654763228485
"11145",433000,2003,"I12",0,3800,144,0.756796314635394
"11146",433000,2004,"I12",0,3664,144,1.53455905930976
"11147",433000,2005,"I12",0,3783,146,0.670200938378239
"11148",433000,2006,"I12",0,4042,146,0.449286423965875
"11149",433000,2007,"I12",0,4121,146,1.29539164923687
"11150",433000,2008,"I12",0,3918,146,0.846372364210158
"11151",433000,2009,"I12",0,3813,116,0.394524138648841
"11152",433000,2010,"I12",0,3909,115,0.168466618287329
"11153",433000,2011,"I12",0,3912,115,1.08522275906504
"11154",433000,2012,"I12",0,4023,115,1.12579227814622
"11155",433000,2013,"I12",0,3996,109,0.949273569281513
"11156",433000,2014,"I12",0,3910,109,0.283224729630554
"11157",433000,2015,"I12",0,3867,133,1.23983601075277
"11158",433000,2016,"I12",0,3661,119,1.23512407025579
"11159",433000,2017,"I12",0,3371,119,0.789591390560317
"11160",433005,2003,"I12",0,6702,174,1.37208010792491
"11161",433005,2004,"I12",0,6519,174,1.31904805750447
"11162",433005,2005,"I12",0,6707,174,1.00587424861724
"11163",433005,2006,"I12",0,6318,174,0.814479541892347
"11164",433005,2007,"I12",0,6182,174,0.827299756825206
"11165",433005,2008,"I12",0,6817,149,0.764705233401311
"11166",433005,2009,"I12",0,7060,171,1.11051739276338
"11167",433005,2010,"I12",0,6814,171,0.862158146076993
"11168",433005,2011,"I12",0,6175,166,0.930269817218229
"11169",433005,2012,"I12",0,6547,142,1.1081493440303
"11170",433005,2013,"I12",0,6638,147,0.579411285138903
"11171",433005,2014,"I12",0,6973,148,0.970423133779925
"11172",433005,2015,"I12",0,6705,143,1.11946900881444
"11173",433005,2016,"I12",0,6582,142,0.506307616372666
"11174",433005,2017,"I12",0,6642,140,0.734930566899455
"11175",433030,2003,"I12",0,4546,299,1.30829026676437
"11176",433030,2004,"I12",0,4748,299,1.32671505334587
"11177",433030,2005,"I12",0,4906,271,0.831901464273612
"11178",433030,2006,"I12",0,4665,271,0.476696607723974
"11179",433030,2007,"I12",0,4094,149,0.939980770085992
"11180",433030,2008,"I12",0,4147,121,0.962777090171567
"11181",433030,2009,"I12",0,4014,126,0.772277587541846
"11182",433030,2010,"I12",0,3923,148,0.636405472975008
"11183",433030,2011,"I12",0,4066,148,0.286886934688364
"11184",433030,2012,"I12",0,4042,126,1.45048813932116
"11185",433030,2013,"I12",0,3771,143,1.03713848105241
"11186",433030,2014,"I12",0,3755,140,0.679759161275751
"11187",433030,2015,"I12",0,3399,147,0.818265784105738
"11188",433030,2016,"I12",0,3120,147,1.18023055894267
"11189",433030,2017,"I12",0,2837,147,0.805844140512329
"11190",433070,2003,"I12",0,13876,302,0.697637799180593
"11191",433070,2004,"I12",0,13876,302,1.14454939501757
"11192",433070,2005,"I12",0,15923,296,0.980828015565682
"11193",433070,2006,"I12",0,15338,296,0.852965642908393
"11194",433070,2007,"I12",0,16403,294,0.489103350883361
"11195",433070,2008,"I12",0,17494,292,1.14385104107244
"11196",433070,2009,"I12",0,17999,296,0.897533009806445
"11197",433070,2010,"I12",0,18572,296,1.52615332546436
"11198",433070,2011,"I12",0,19480,290,1.44658624885637
"11199",433070,2012,"I12",0,20195,294,1.09889600505222
"11200",433070,2013,"I12",0,20465,332,0.682186270378731
"11201",433070,2014,"I12",0,21236,331,0.802736578079335
"11202",433070,2015,"I12",0,10951,332,0.95933156071515
"11203",433070,2016,"I12",0,21114,348,0.532590734094709
"11204",433070,2017,"I12",0,22548,357,1.51543269500306
"11205",433130,2003,"I12",0,3497,92,1.06637556807859
"11206",433130,2004,"I12",0,3420,92,0.531984755879503
"11207",433130,2005,"I12",0,3714,94,0.42289496935266
"11208",433130,2006,"I12",0,3988,99,0.897365771721481
"11209",433130,2007,"I12",0,3858,100,0.863767223552675
"11210",433130,2008,"I12",0,3992,100,0.791772759775541
"11211",433130,2009,"I12",0,3969,98,1.17471069423388
"11212",433130,2010,"I12",0,3770,99,0.898907839779195
"11213",433130,2011,"I12",0,3538,99,0.906813061313451
"11214",433130,2012,"I12",0,3164,99,0.770982911339674
"11215",433130,2013,"I12",0,3174,99,0.635089972198732
"11216",433130,2014,"I12",0,3058,99,1.19856051755942
"11217",433130,2015,"I12",0,2721,99,0.873309021275315
"11218",433130,2016,"I12",0,2485,99,1.08779868887662
"11219",433130,2017,"I12",0,1973,99,0.891724265844533
"11220",433260,2003,"I12",0,5542,142,1.19340981602013
"11221",433260,2004,"I12",0,6172,128,1.04219706371223
"11222",433260,2005,"I12",0,6180,128,1.3912570443987
"11223",433260,2006,"I12",0,6290,128,1.25508203403251
"11224",433260,2007,"I12",0,6876,128,1.03668954635795
"11225",433260,2008,"I12",0,7195,132,1.51666301585541
"11226",433260,2009,"I12",0,7935,132,0.969204819280999
"11227",433260,2010,"I12",0,8006,132,1.18796174407562
"11228",433260,2011,"I12",0,9357,136,1.08832317208815
"11229",433260,2012,"I12",0,8532,146,1.60462498960546
"11230",433260,2013,"I12",0,7948,137,1.10429891098578
"11231",433260,2014,"I12",0,7826,137,0.69923953241009
"11232",433260,2015,"I12",0,7459,134,0.753442677095142
"11233",433260,2016,"I12",0,7354,134,0.884747867349805
"11234",433260,2017,"I12",0,7032,134,1.58977803192471
"11235",440004,2003,"M9",0,7870,296,1.25648503679025
"11236",440004,2004,"M9",0,8430,299,0.987244441963285
"11237",440004,2005,"M9",0,9329,302,1.46333910539613
"11238",440004,2006,"M9",0,10250,302,1.52516668281621
"11239",440004,2007,"M9",0,10416,302,1.78580200176572
"11240",440004,2008,"M9",0,10722,302,1.3351407633038
"11241",440004,2009,"M9",0,11191,244,1.20008616952652
"11242",440004,2010,"M9",0,11749,246,1.5047539559728
"11243",440004,2011,"M9",0,11686,251,1.29356784203872
"11244",440004,2012,"M9",0,10835,251,1.00412983697354
"11245",440004,2013,"M9",0,10451,244,0.812021319475609
"11246",440004,2014,"M9",0,10102,229,1.7981357120523
"11247",440004,2015,"M9",0,10165,241,1.05655911095857
"11248",440004,2016,"M9",0,9714,241,0.890505064147071
"11249",440004,2017,"M9",0,9548,236,0.736985124423547
"11250",440013,2003,"M9",0,18964,369,0.593560090865968
"11251",440013,2004,"M9",0,19770,369,1.08228813083648
"11252",440013,2005,"M9",0,20468,369,0.910304759354569
"11253",440013,2006,"M9",0,18990,369,1.1193736654725
"11254",440013,2007,"M9",0,19489,369,0.50774513992557
"11255",440013,2008,"M9",0,20018,369,0.922793178123604
"11256",440013,2009,"M9",0,21762,369,1.03975883212684
"11257",440013,2010,"M9",0,22632,369,0.731554981716443
"11258",440013,2011,"M9",0,22931,415,0.633924080696207
"11259",440013,2012,"M9",0,24820,415,0.490918070748528
"11260",440013,2013,"M9",0,25161,415,1.24009783045632
"11261",440013,2014,"M9",0,25828,415,1.06154148770492
"11262",440013,2015,"M9",0,25466,415,1.21996160010409
"11263",440013,2016,"M9",0,24783,415,1.13383725210385
"11264",440013,2017,"M9",0,24646,415,0.538523274573544
"11265",440023,2003,"M9",0,24797,503,0.86277918697761
"11266",440023,2004,"M9",0,23769,500,0.614152078920936
"11267",440023,2005,"M9",0,23769,499,0.67376886436274
"11268",440023,2006,"M9",0,25909,503,0.748236547714081
"11269",440023,2007,"M9",0,25291,503,1.63303456362295
"11270",440023,2008,"M9",0,26776,507,0.609605791295967
"11271",440023,2009,"M9",0,26920,497,0.88101746463849
"11272",440023,2010,"M9",0,26456,500,0.995625483575933
"11273",440023,2011,"M9",0,26529,500,1.1467145915383
"11274",440023,2012,"M9",0,25447,500,1.08388954020404
"11275",440023,2013,"M9",0,26337,537,0.379654188851413
"11276",440023,2014,"M9",0,27778,537,1.14708101077882
"11277",440023,2015,"M9",0,28011,537,0.602214727601637
"11278",440023,2016,"M9",0,27823,537,1.54584444317129
"11279",440023,2017,"M9",0,26738,537,1.03106277416924
"11280",440049,2013,"M9",0,7761,229,0.94760682843721
"11281",440049,2014,"M9",0,7761,229,1.17434400212201
"11282",440049,2015,"M9",0,12334,229,0.904690598390132
"11283",440049,2016,"M9",0,12754,239,0.82512722695404
"11284",440049,2017,"M9",0,14420,241,1.20485844114394
"11285",440080,2003,"M9",0,6605,164,0.710154952639735
"11286",440080,2004,"M9",0,6818,149,1.02051432483633
"11287",440080,2005,"M9",0,6530,149,0.874314907341353
"11288",440080,2006,"M9",0,6346,149,0.827793346534064
"11289",440080,2007,"M9",0,6231,149,0.985031989644384
"11290",440080,2008,"M9",0,5727,149,1.83471830219571
"11291",440080,2009,"M9",0,5798,155,0.574823024987134
"11292",440080,2010,"M9",0,5625,149,0.886636331585682
"11293",440080,2011,"M9",0,5299,146,0.730939047828529
"11294",440080,2012,"M9",0,5242,146,1.10829795665211
"11295",440080,2013,"M9",0,5421,146,0.9829633996708
"11296",440080,2014,"M9",0,5182,146,1.2135148143996
"11297",440080,2015,"M9",0,5115,146,0.933393377446064
"11298",440080,2016,"M9",0,4765,146,1.07464506221016
"11299",440080,2017,"M9",0,5006,146,0.43813643672643
"11300",440110,2003,"M9",0,35829,694,1.889201219467
"11301",440110,2004,"M9",0,37346,700,1.08761770675413
"11302",440110,2005,"M9",0,37901,700,0.810414160399564
"11303",440110,2006,"M9",0,38721,706,1.18082521384723
"11304",440110,2007,"M9",0,38017,712,1.11242165551161
"11305",440110,2008,"M9",0,41341,761,1.36898136357123
"11306",440110,2009,"M9",0,42209,774,0.644645576031059
"11307",440110,2010,"M9",0,43081,768,0.892898368226772
"11308",440110,2011,"M9",0,41807,784,1.15336317251098
"11309",440110,2012,"M9",0,41615,816,1.16191729188296
"11310",440110,2013,"M9",0,42362,866,1.23824407084669
"11311",440110,2014,"M9",0,43826,868,0.734575147928733
"11312",440110,2015,"M9",0,44160,875,0.839947249700895
"11313",440110,2016,"M9",0,44193,875,1.10644276597149
"11314",440110,2017,"M9",0,44611,908,0.458618226329089
"11315",440120,2003,"M9",0,3067,124,1.91676144427726
"11316",440120,2004,"M9",0,3339,114,1.10575985799776
"11317",440120,2005,"M9",0,3008,114,1.23024796399022
"11318",440120,2006,"M9",0,2653,114,1.31811518668266
"11319",440120,2007,"M9",0,2642,114,0.470853091771865
"11320",440120,2008,"M9",0,3007,114,0.946823197197212
"11321",440120,2009,"M9",0,3045,114,0.585655360083811
"11322",440120,2010,"M9",0,3166,114,1.08280881435174
"11323",440120,2011,"M9",0,3012,114,0.52346788025405
"11324",440120,2012,"M9",0,2866,114,0.888139336664382
"11325",440120,2013,"M9",0,2805,95,0.888714528105425
"11326",440120,2014,"M9",0,2711,114,1.04677858427022
"11327",440120,2015,"M9",0,2560,114,0.580043141539375
"11328",440120,2016,"M9",0,2566,112,0.730073506418098
"11329",440120,2017,"M9",0,2530,103,0.998518532607867
"11330",440240,2003,"M9",0,3934,124,0.972852718313886
"11331",440240,2004,"M9",0,3530,112,1.1821531064553
"11332",440240,2005,"M9",0,3649,112,0.704495260500402
"11333",440240,2006,"M9",0,3423,112,0.530485443251543
"11334",440240,2007,"M9",0,3472,112,0.957604967910089
"11335",440240,2008,"M9",0,3414,87,0.947745611197367
"11336",440240,2009,"M9",0,3467,87,0.524892850123307
"11337",440240,2010,"M9",0,3500,112,0.936997711157859
"11338",440240,2011,"M9",0,3445,112,1.41155279366345
"11339",440240,2012,"M9",0,3515,112,0.94276527245455
"11340",440240,2013,"M9",0,3354,112,0.57469852012405
"11341",440240,2014,"M9",0,3387,96,1.42426900285858
"11342",440240,2015,"M9",0,3322,96,0.773883122280907
"11343",440240,2016,"M9",0,2252,87,1.1077242564652
"11344",440240,2017,"M9",0,3285,87,0.766490558404998
"11345",440292,2003,"M9",0,2768,100,1.58235822923587
"11346",440292,2004,"M9",0,2831,99,1.55852193058256
"11347",440292,2005,"M9",0,2770,99,0.82656986695331
"11348",440292,2006,"M9",0,2885,99,1.15311820220338
"11349",440292,2007,"M9",0,3120,99,0.679522672149195
"11350",440292,2008,"M9",0,2924,99,1.12759102168285
"11351",440292,2009,"M9",0,2853,99,0.810665547212684
"11352",440292,2010,"M9",0,2877,98,0.728351256224803
"11353",440292,2011,"M9",0,2674,98,0.739369420490669
"11354",440292,2012,"M9",0,2725,98,0.938194601672104
"11355",440292,2013,"M9",0,2734,98,0.642418808277803
"11356",440292,2014,"M9",0,2808,98,0.65923123537157
"11357",440292,2015,"M9",0,2681,98,0.887524689372594
"11358",440292,2016,"M9",0,2815,98,1.33166566375954
"11359",440292,2017,"M9",0,2953,98,0.384335938861696
"11360",440360,2003,"M9",0,4423,142,1.23557885227696
"11361",440360,2004,"M9",0,4459,142,1.24524355646891
"11362",440360,2005,"M9",0,4249,130,0.823111098028833
"11363",440360,2006,"M9",0,4134,152,1.30065701222883
"11364",440360,2007,"M9",0,4144,151,0.901820182672699
"11365",440360,2008,"M9",0,4498,152,1.13963765370263
"11366",440360,2009,"M9",0,4430,152,1.10289524038363
"11367",440360,2010,"M9",0,5003,152,1.16201618772822
"11368",440360,2011,"M9",0,4867,152,0.993572984794222
"11369",440360,2012,"M9",0,4887,152,0.684108145395117
